session,participant,order,target,category,lname,nation,religion,caste,ig_caste,q1,q2,q3
H,265,19,6,2,Waghmore,Indian,Hindu,OBC,scst,1,5,70
H,265,20,18,5,Thapa,Foreign,Hindu,N/A,scst,0,3,70
H,265,21,5,2,Kale,Indian,Hindu,OBC,scst,1,2,60
H,265,22,23,6,Akhand,Foreign,Muslim,N/A,scst,0,2,20
H,265,23,9,3,Madar,Indian,Hindu,SCST,scst,1,7,90
H,265,24,22,6,Mir,Foreign,Muslim,N/A,scst,0,2,20
H,266,1,4,1,Kulkarni,Indian,Hindu,GM,gm,1,6,20
H,266,2,14,4,Mulla,Indian,Muslim,OBC,gm,1,2,30
H,266,3,21,6,Sheikh,Foreign,Muslim,N/A,gm,0,1,20
H,266,4,3,1,Deshpande,Indian,Hindu,GM,gm,1,6,70
H,266,5,13,4,Nadaf,Indian,Muslim,OBC,gm,0,3,20
H,266,6,19,5,Prasanna,Foreign,Hindu,N/A,gm,0,3,20
H,266,7,16,4,Sheikh,Indian,Muslim,OBC,gm,0,7,80
H,266,8,7,2,Sambrani,Indian,Hindu,OBC,gm,1,4,60
H,266,9,1,1,Desai,Indian,Hindu,GM,gm,1,2,40
H,266,10,8,2,Pal,Indian,Hindu,OBC,gm,0,6,70
H,266,11,20,5,Dissanayake,Foreign,Hindu,N/A,gm,0,6,50
H,266,12,10,3,Kamble,Indian,Hindu,SCST,gm,0,2,20
H,266,13,15,4,Haq,Indian,Muslim,OBC,gm,0,2,20
H,266,14,2,1,Joshi,Indian,Hindu,GM,gm,1,7,70
H,266,15,24,6,Mirza,Foreign,Muslim,N/A,gm,0,3,40
H,266,16,17,5,Gurung,Foreign,Hindu,N/A,gm,0,2,30
H,266,17,11,3,Wadder,Indian,Hindu,SCST,gm,0,3,20
H,266,18,12,3,Harijan,Indian,Hindu,SCST,gm,0,2,20
H,266,19,6,2,Waghmore,Indian,Hindu,OBC,gm,0,3,30
H,266,20,18,5,Thapa,Foreign,Hindu,N/A,gm,0,4,60
H,266,21,5,2,Kale,Indian,Hindu,OBC,gm,0,6,70
H,266,22,23,6,Akhand,Foreign,Muslim,N/A,gm,0,3,30
H,266,23,9,3,Madar,Indian,Hindu,SCST,gm,0,2,30
H,266,24,22,6,Mir,Foreign,Muslim,N/A,gm,0,2,40
H,267,1,4,1,Kulkarni,Indian,Hindu,GM,scst,0,1,90
H,267,2,14,4,Mulla,Indian,Muslim,OBC,scst,0,1,10
H,267,3,21,6,Sheikh,Foreign,Muslim,N/A,scst,0,1,10
H,267,4,3,1,Deshpande,Indian,Hindu,GM,scst,0,7,90
H,267,5,13,4,Nadaf,Indian,Muslim,OBC,scst,0,1,10
H,267,6,19,5,Prasanna,Foreign,Hindu,N/A,scst,1,7,90
H,267,7,16,4,Sheikh,Indian,Muslim,OBC,scst,0,1,10
H,267,8,7,2,Sambrani,Indian,Hindu,OBC,scst,0,7,90
H,267,9,1,1,Desai,Indian,Hindu,GM,scst,0,7,90
H,267,10,8,2,Pal,Indian,Hindu,OBC,scst,0,7,90
H,267,11,20,5,Dissanayake,Foreign,Hindu,N/A,scst,1,7,90
H,267,12,10,3,Kamble,Indian,Hindu,SCST,scst,1,7,90
H,267,13,15,4,Haq,Indian,Muslim,OBC,scst,0,1,10
H,267,14,2,1,Joshi,Indian,Hindu,GM,scst,0,1,10
H,267,15,24,6,Mirza,Foreign,Muslim,N/A,scst,0,1,10
H,267,16,17,5,Gurung,Foreign,Hindu,N/A,scst,1,7,90
H,267,17,11,3,Wadder,Indian,Hindu,SCST,scst,1,7,90
H,267,18,12,3,Harijan,Indian,Hindu,SCST,scst,1,7,90
H,267,19,6,2,Waghmore,Indian,Hindu,OBC,scst,0,7,90
H,267,20,18,5,Thapa,Foreign,Hindu,N/A,scst,0,7,90
H,267,21,5,2,Kale,Indian,Hindu,OBC,scst,0,7,90
H,267,22,23,6,Akhand,Foreign,Muslim,N/A,scst,0,1,10
H,267,23,9,3,Madar,Indian,Hindu,SCST,scst,1,7,90
H,267,24,22,6,Mir,Foreign,Muslim,N/A,scst,0,1,10
H,268,1,4,1,Kulkarni,Indian,Hindu,GM,obc,1,7,90
H,268,2,14,4,Mulla,Indian,Muslim,OBC,obc,0,6,90
H,268,3,21,6,Sheikh,Foreign,Muslim,N/A,obc,1,2,10
H,268,4,3,1,Deshpande,Indian,Hindu,GM,obc,1,6,90
H,268,5,13,4,Nadaf,Indian,Muslim,OBC,obc,0,1,10
H,268,6,19,5,Prasanna,Foreign,Hindu,N/A,obc,1,6,80
H,268,7,16,4,Sheikh,Indian,Muslim,OBC,obc,0,2,20
H,268,8,7,2,Sambrani,Indian,Hindu,OBC,obc,1,6,80
H,268,9,1,1,Desai,Indian,Hindu,GM,obc,0,7,100
H,268,10,8,2,Pal,Indian,Hindu,OBC,obc,1,6,80
H,268,11,20,5,Dissanayake,Foreign,Hindu,N/A,obc,1,6,90
H,268,12,10,3,Kamble,Indian,Hindu,SCST,obc,0,2,10
H,268,13,15,4,Haq,Indian,Muslim,OBC,obc,0,2,10
H,268,14,2,1,Joshi,Indian,Hindu,GM,obc,0,6,90
H,268,15,24,6,Mirza,Foreign,Muslim,N/A,obc,0,2,10
H,268,16,17,5,Gurung,Foreign,Hindu,N/A,obc,1,6,90
H,268,17,11,3,Wadder,Indian,Hindu,SCST,obc,0,2,10
H,268,18,12,3,Harijan,Indian,Hindu,SCST,obc,0,2,10
H,268,19,6,2,Waghmore,Indian,Hindu,OBC,obc,1,6,90
H,268,20,18,5,Thapa,Foreign,Hindu,N/A,obc,1,6,90
H,268,21,5,2,Kale,Indian,Hindu,OBC,obc,1,7,100
H,268,22,23,6,Akhand,Foreign,Muslim,N/A,obc,0,6,80
H,268,23,9,3,Madar,Indian,Hindu,SCST,obc,0,6,80
H,268,24,22,6,Mir,Foreign,Muslim,N/A,obc,0,7,10
H,269,1,4,1,Kulkarni,Indian,Hindu,GM,gm,1,6,90
H,269,2,14,4,Mulla,Indian,Muslim,OBC,gm,1,2,20
H,269,3,21,6,Sheikh,Foreign,Muslim,N/A,gm,0,1,0
H,269,4,3,1,Deshpande,Indian,Hindu,GM,gm,1,6,90
H,269,5,13,4,Nadaf,Indian,Muslim,OBC,gm,1,3,30
H,269,6,19,5,Prasanna,Foreign,Hindu,N/A,gm,1,1,0
H,269,7,16,4,Sheikh,Indian,Muslim,OBC,gm,1,3,50
H,269,8,7,2,Sambrani,Indian,Hindu,OBC,gm,1,5,80
H,269,9,1,1,Desai,Indian,Hindu,GM,gm,1,6,90
H,269,10,8,2,Pal,Indian,Hindu,OBC,gm,1,5,80
H,269,11,20,5,Dissanayake,Foreign,Hindu,N/A,gm,0,2,20
H,269,12,10,3,Kamble,Indian,Hindu,SCST,gm,0,5,80
H,269,13,15,4,Haq,Indian,Muslim,OBC,gm,1,5,80
H,269,14,2,1,Joshi,Indian,Hindu,GM,gm,1,7,100
H,269,15,24,6,Mirza,Foreign,Muslim,N/A,gm,0,1,0
H,269,16,17,5,Gurung,Foreign,Hindu,N/A,gm,0,1,0
H,269,17,11,3,Wadder,Indian,Hindu,SCST,gm,1,5,80
H,269,18,12,3,Harijan,Indian,Hindu,SCST,gm,1,5,80
H,269,19,6,2,Waghmore,Indian,Hindu,OBC,gm,1,6,90
H,269,20,18,5,Thapa,Foreign,Hindu,N/A,gm,0,1,0
H,269,21,5,2,Kale,Indian,Hindu,OBC,gm,1,5,80
H,269,22,23,6,Akhand,Foreign,Muslim,N/A,gm,0,1,0
H,269,23,9,3,Madar,Indian,Hindu,SCST,gm,1,5,80
H,269,24,22,6,Mir,Foreign,Muslim,N/A,gm,0,1,0
H,270,1,4,1,Kulkarni,Indian,Hindu,GM,obc,1,2,20
H,270,2,14,4,Mulla,Indian,Muslim,OBC,obc,0,6,80
H,270,3,21,6,Sheikh,Foreign,Muslim,N/A,obc,1,5,70
H,270,4,3,1,Deshpande,Indian,Hindu,GM,obc,1,7,90
H,270,5,13,4,Nadaf,Indian,Muslim,OBC,obc,1,5,70
H,270,6,19,5,Prasanna,Foreign,Hindu,N/A,obc,0,2,33
H,270,7,16,4,Sheikh,Indian,Muslim,OBC,obc,1,1,10
H,270,8,7,2,Sambrani,Indian,Hindu,OBC,obc,1,6,80
H,270,9,1,1,Desai,Indian,Hindu,GM,obc,1,5,80
H,270,10,8,2,Pal,Indian,Hindu,OBC,obc,1,2,30
H,270,11,20,5,Dissanayake,Foreign,Hindu,N/A,obc,0,1,20
H,270,12,10,3,Kamble,Indian,Hindu,SCST,obc,1,1,10
H,270,13,15,4,Haq,Indian,Muslim,OBC,obc,1,5,70
H,270,14,2,1,Joshi,Indian,Hindu,GM,obc,1,6,80
H,270,15,24,6,Mirza,Foreign,Muslim,N/A,obc,0,1,10
H,270,16,17,5,Gurung,Foreign,Hindu,N/A,obc,0,2,33
H,270,17,11,3,Wadder,Indian,Hindu,SCST,obc,1,1,10
H,270,18,12,3,Harijan,Indian,Hindu,SCST,obc,1,1,0
H,270,19,6,2,Waghmore,Indian,Hindu,OBC,obc,1,5,60
H,270,20,18,5,Thapa,Foreign,Hindu,N/A,obc,0,2,10
H,270,21,5,2,Kale,Indian,Hindu,OBC,obc,1,5,92
H,270,22,23,6,Akhand,Foreign,Muslim,N/A,obc,0,3,33
H,270,23,9,3,Madar,Indian,Hindu,SCST,obc,1,1,0
H,270,24,22,6,Mir,Foreign,Muslim,N/A,obc,0,1,0
H,271,1,4,1,Kulkarni,Indian,Hindu,GM,scst,1,6,20
H,271,2,14,4,Mulla,Indian,Muslim,OBC,scst,1,6,20
H,271,3,21,6,Sheikh,Foreign,Muslim,N/A,scst,0,3,70
H,271,4,3,1,Deshpande,Indian,Hindu,GM,scst,1,6,20
H,271,5,13,4,Nadaf,Indian,Muslim,OBC,scst,1,6,70
H,271,6,19,5,Prasanna,Foreign,Hindu,N/A,scst,0,3,30
H,271,7,16,4,Sheikh,Indian,Muslim,OBC,scst,1,6,70
H,271,8,7,2,Sambrani,Indian,Hindu,OBC,scst,1,6,20
H,271,9,1,1,Desai,Indian,Hindu,GM,scst,1,6,20
H,271,10,8,2,Pal,Indian,Hindu,OBC,scst,1,6,20
H,271,11,20,5,Dissanayake,Foreign,Hindu,N/A,scst,0,3,40
H,271,12,10,3,Kamble,Indian,Hindu,SCST,scst,1,7,20
H,271,13,15,4,Haq,Indian,Muslim,OBC,scst,1,6,20
H,271,14,2,1,Joshi,Indian,Hindu,GM,scst,1,6,20
H,271,15,24,6,Mirza,Foreign,Muslim,N/A,scst,0,2,70
H,271,16,17,5,Gurung,Foreign,Hindu,N/A,scst,0,2,70
H,271,17,11,3,Wadder,Indian,Hindu,SCST,scst,1,4,50
H,271,18,12,3,Harijan,Indian,Hindu,SCST,scst,1,7,20
H,271,19,6,2,Waghmore,Indian,Hindu,OBC,scst,1,6,30
H,271,20,18,5,Thapa,Foreign,Hindu,N/A,scst,0,4,50
H,271,21,5,2,Kale,Indian,Hindu,OBC,scst,1,6,20
H,271,22,23,6,Akhand,Foreign,Muslim,N/A,scst,0,2,70
H,271,23,9,3,Madar,Indian,Hindu,SCST,scst,1,6,20
H,271,24,22,6,Mir,Foreign,Muslim,N/A,scst,0,2,70
H,272,1,4,1,Kulkarni,Indian,Hindu,GM,gm,1,7,100
H,272,2,14,4,Mulla,Indian,Muslim,OBC,gm,1,4,70
H,272,3,21,6,Sheikh,Foreign,Muslim,N/A,gm,0,1,0
H,272,4,3,1,Deshpande,Indian,Hindu,GM,gm,1,7,100
H,272,5,13,4,Nadaf,Indian,Muslim,OBC,gm,1,4,70
H,272,6,19,5,Prasanna,Foreign,Hindu,N/A,gm,0,1,0
H,272,7,16,4,Sheikh,Indian,Muslim,OBC,gm,1,4,70
H,272,8,7,2,Sambrani,Indian,Hindu,OBC,gm,1,7,100
H,272,9,1,1,Desai,Indian,Hindu,GM,gm,1,7,100
H,272,10,8,2,Pal,Indian,Hindu,OBC,gm,1,7,100
H,272,11,20,5,Dissanayake,Foreign,Hindu,N/A,gm,0,1,0
H,272,12,10,3,Kamble,Indian,Hindu,SCST,gm,1,7,100
H,272,13,15,4,Haq,Indian,Muslim,OBC,gm,1,4,70
H,272,14,2,1,Joshi,Indian,Hindu,GM,gm,1,7,100
H,272,15,24,6,Mirza,Foreign,Muslim,N/A,gm,0,1,0
H,272,16,17,5,Gurung,Foreign,Hindu,N/A,gm,0,1,0
H,272,17,11,3,Wadder,Indian,Hindu,SCST,gm,1,7,100
H,272,18,12,3,Harijan,Indian,Hindu,SCST,gm,1,7,100
H,272,19,6,2,Waghmore,Indian,Hindu,OBC,gm,1,7,100
H,272,20,18,5,Thapa,Foreign,Hindu,N/A,gm,0,1,0
H,272,21,5,2,Kale,Indian,Hindu,OBC,gm,1,7,100
H,272,22,23,6,Akhand,Foreign,Muslim,N/A,gm,0,1,0
H,272,23,9,3,Madar,Indian,Hindu,SCST,gm,1,7,100
H,272,24,22,6,Mir,Foreign,Muslim,N/A,gm,0,1,0
H,273,1,4,1,Kulkarni,Indian,Hindu,GM,obc,1,7,100
H,273,2,14,4,Mulla,Indian,Muslim,OBC,obc,1,3,80
H,273,3,21,6,Sheikh,Foreign,Muslim,N/A,obc,0,1,0
H,273,4,3,1,Deshpande,Indian,Hindu,GM,obc,1,7,100
H,273,5,13,4,Nadaf,Indian,Muslim,OBC,obc,1,6,80
H,273,6,19,5,Prasanna,Foreign,Hindu,N/A,obc,0,6,80
H,273,7,16,4,Sheikh,Indian,Muslim,OBC,obc,1,6,80
H,273,8,7,2,Sambrani,Indian,Hindu,OBC,obc,1,7,100
H,273,9,1,1,Desai,Indian,Hindu,GM,obc,1,7,100
H,273,10,8,2,Pal,Indian,Hindu,OBC,obc,1,7,100
H,273,11,20,5,Dissanayake,Foreign,Hindu,N/A,obc,0,6,80
H,273,12,10,3,Kamble,Indian,Hindu,SCST,obc,1,7,100
H,273,13,15,4,Haq,Indian,Muslim,OBC,obc,1,6,80
H,273,14,2,1,Joshi,Indian,Hindu,GM,obc,1,7,100
H,273,15,24,6,Mirza,Foreign,Muslim,N/A,obc,0,1,0
H,273,16,17,5,Gurung,Foreign,Hindu,N/A,obc,0,3,80
H,273,17,11,3,Wadder,Indian,Hindu,SCST,obc,1,7,100
H,273,18,12,3,Harijan,Indian,Hindu,SCST,obc,1,7,100
H,273,19,6,2,Waghmore,Indian,Hindu,OBC,obc,1,7,100
H,273,20,18,5,Thapa,Foreign,Hindu,N/A,obc,0,6,80
H,273,21,5,2,Kale,Indian,Hindu,OBC,obc,1,7,100
H,273,22,23,6,Akhand,Foreign,Muslim,N/A,obc,0,1,0
H,273,23,9,3,Madar,Indian,Hindu,SCST,obc,1,7,100
H,273,24,22,6,Mir,Foreign,Muslim,N/A,obc,0,1,0
H,274,1,4,1,Kulkarni,Indian,Hindu,GM,gm,1,5,60
H,274,2,14,4,Mulla,Indian,Muslim,OBC,gm,1,1,10
H,274,3,21,6,Sheikh,Foreign,Muslim,N/A,gm,0,1,10
H,274,4,3,1,Deshpande,Indian,Hindu,GM,gm,1,7,100
H,274,5,13,4,Nadaf,Indian,Muslim,OBC,gm,0,2,30
H,274,6,19,5,Prasanna,Foreign,Hindu,N/A,gm,1,6,80
H,274,7,16,4,Sheikh,Indian,Muslim,OBC,gm,0,7,100
H,274,8,7,2,Sambrani,Indian,Hindu,OBC,gm,1,6,80
H,274,9,1,1,Desai,Indian,Hindu,GM,gm,1,7,100
H,274,10,8,2,Pal,Indian,Hindu,OBC,gm,1,6,80
H,274,11,20,5,Dissanayake,Foreign,Hindu,N/A,gm,1,4,50
H,274,12,10,3,Kamble,Indian,Hindu,SCST,gm,0,1,10
H,274,13,15,4,Haq,Indian,Muslim,OBC,gm,0,6,80
H,274,14,2,1,Joshi,Indian,Hindu,GM,gm,1,7,100
H,274,15,24,6,Mirza,Foreign,Muslim,N/A,gm,0,1,0
H,274,16,17,5,Gurung,Foreign,Hindu,N/A,gm,1,4,50
H,274,17,11,3,Wadder,Indian,Hindu,SCST,gm,0,1,10
H,274,18,12,3,Harijan,Indian,Hindu,SCST,gm,0,1,10
H,274,19,6,2,Waghmore,Indian,Hindu,OBC,gm,1,6,90
H,274,20,18,5,Thapa,Foreign,Hindu,N/A,gm,1,2,25
H,274,21,5,2,Kale,Indian,Hindu,OBC,gm,1,6,90
H,274,22,23,6,Akhand,Foreign,Muslim,N/A,gm,0,1,10
H,274,23,9,3,Madar,Indian,Hindu,SCST,gm,0,NA,0
H,274,24,22,6,Mir,Foreign,Muslim,N/A,gm,0,NA,0
H,275,1,4,1,Kulkarni,Indian,Hindu,GM,obc,1,6,70
H,275,2,14,4,Mulla,Indian,Muslim,OBC,obc,1,6,60
H,275,3,21,6,Sheikh,Foreign,Muslim,N/A,obc,1,5,70
H,275,4,3,1,Deshpande,Indian,Hindu,GM,obc,1,7,60
H,275,5,13,4,Nadaf,Indian,Muslim,OBC,obc,1,5,60
H,275,6,19,5,Prasanna,Foreign,Hindu,N/A,obc,1,5,70
H,275,7,16,4,Sheikh,Indian,Muslim,OBC,obc,0,2,30
H,275,8,7,2,Sambrani,Indian,Hindu,OBC,obc,1,4,60
H,275,9,1,1,Desai,Indian,Hindu,GM,obc,1,7,70
H,275,10,8,2,Pal,Indian,Hindu,OBC,obc,1,6,50
H,275,11,20,5,Dissanayake,Foreign,Hindu,N/A,obc,1,5,70
H,275,12,10,3,Kamble,Indian,Hindu,SCST,obc,1,3,40
H,275,13,15,4,Haq,Indian,Muslim,OBC,obc,0,2,30
H,275,14,2,1,Joshi,Indian,Hindu,GM,obc,1,5,40
H,275,15,24,6,Mirza,Foreign,Muslim,N/A,obc,1,6,70
H,275,16,17,5,Gurung,Foreign,Hindu,N/A,obc,1,3,50
H,275,17,11,3,Wadder,Indian,Hindu,SCST,obc,1,6,NA
H,275,18,12,3,Harijan,Indian,Hindu,SCST,obc,1,7,60
H,275,19,6,2,Waghmore,Indian,Hindu,OBC,obc,1,7,60
H,275,20,18,5,Thapa,Foreign,Hindu,N/A,obc,0,3,40
H,275,21,5,2,Kale,Indian,Hindu,OBC,obc,1,7,60
H,275,22,23,6,Akhand,Foreign,Muslim,N/A,obc,1,6,50
H,275,23,9,3,Madar,Indian,Hindu,SCST,obc,1,4,60
H,275,24,22,6,Mir,Foreign,Muslim,N/A,obc,1,6,60
H,276,1,4,1,Kulkarni,Indian,Hindu,GM,obc,1,5,60
H,276,2,14,4,Mulla,Indian,Muslim,OBC,obc,1,4,50
H,276,3,21,6,Sheikh,Foreign,Muslim,N/A,obc,1,2,30
H,276,4,3,1,Deshpande,Indian,Hindu,GM,obc,1,6,80
H,276,5,13,4,Nadaf,Indian,Muslim,OBC,obc,1,5,60
H,276,6,19,5,Prasanna,Foreign,Hindu,N/A,obc,1,4,40
H,276,7,16,4,Sheikh,Indian,Muslim,OBC,obc,1,5,70
H,276,8,7,2,Sambrani,Indian,Hindu,OBC,obc,1,5,80
H,276,9,1,1,Desai,Indian,Hindu,GM,obc,1,5,70
H,276,10,8,2,Pal,Indian,Hindu,OBC,obc,1,6,80
H,276,11,20,5,Dissanayake,Foreign,Hindu,N/A,obc,1,5,60
H,276,12,10,3,Kamble,Indian,Hindu,SCST,obc,1,6,70
H,276,13,15,4,Haq,Indian,Muslim,OBC,obc,1,4,60
H,276,14,2,1,Joshi,Indian,Hindu,GM,obc,1,5,50
H,276,15,24,6,Mirza,Foreign,Muslim,N/A,obc,1,3,30
H,276,16,17,5,Gurung,Foreign,Hindu,N/A,obc,1,2,20
H,276,17,11,3,Wadder,Indian,Hindu,SCST,obc,1,5,70
H,276,18,12,3,Harijan,Indian,Hindu,SCST,obc,1,5,50
H,276,19,6,2,Waghmore,Indian,Hindu,OBC,obc,1,4,60
H,276,20,18,5,Thapa,Foreign,Hindu,N/A,obc,1,5,70
H,276,21,5,2,Kale,Indian,Hindu,OBC,obc,1,6,80
H,276,22,23,6,Akhand,Foreign,Muslim,N/A,obc,1,3,20
H,276,23,9,3,Madar,Indian,Hindu,SCST,obc,1,6,40
H,276,24,22,6,Mir,Foreign,Muslim,N/A,obc,1,3,20
H,277,1,4,1,Kulkarni,Indian,Hindu,GM,obc,1,7,100
H,277,2,14,4,Mulla,Indian,Muslim,OBC,obc,1,NA,NA
H,277,3,21,6,Sheikh,Foreign,Muslim,N/A,obc,1,NA,NA
H,277,4,3,1,Deshpande,Indian,Hindu,GM,obc,1,NA,NA
H,277,5,13,4,Nadaf,Indian,Muslim,OBC,obc,1,6,80
H,277,6,19,5,Prasanna,Foreign,Hindu,N/A,obc,0,7,60
H,277,7,16,4,Sheikh,Indian,Muslim,OBC,obc,1,NA,0
H,277,8,7,2,Sambrani,Indian,Hindu,OBC,obc,1,5,50
H,277,9,1,1,Desai,Indian,Hindu,GM,obc,1,NA,90
H,277,10,8,2,Pal,Indian,Hindu,OBC,obc,1,NA,100
H,277,11,20,5,Dissanayake,Foreign,Hindu,N/A,obc,0,NA,0
H,277,12,10,3,Kamble,Indian,Hindu,SCST,obc,1,NA,60
H,277,13,15,4,Haq,Indian,Muslim,OBC,obc,1,7,80
H,277,14,2,1,Joshi,Indian,Hindu,GM,obc,1,7,90
H,277,15,24,6,Mirza,Foreign,Muslim,N/A,obc,0,NA,0
H,277,16,17,5,Gurung,Foreign,Hindu,N/A,obc,0,NA,0
H,277,17,11,3,Wadder,Indian,Hindu,SCST,obc,1,5,50
H,277,18,12,3,Harijan,Indian,Hindu,SCST,obc,1,5,50
H,277,19,6,2,Waghmore,Indian,Hindu,OBC,obc,1,NA,100
H,277,20,18,5,Thapa,Foreign,Hindu,N/A,obc,0,NA,0
H,277,21,5,2,Kale,Indian,Hindu,OBC,obc,1,NA,100
H,277,22,23,6,Akhand,Foreign,Muslim,N/A,obc,0,NA,0
H,277,23,9,3,Madar,Indian,Hindu,SCST,obc,1,7,70
H,277,24,22,6,Mir,Foreign,Muslim,N/A,obc,0,NA,0
H,278,1,4,1,Kulkarni,Indian,Hindu,GM,gm,1,7,70
H,278,2,14,4,Mulla,Indian,Muslim,OBC,gm,1,5,50
H,278,3,21,6,Sheikh,Foreign,Muslim,N/A,gm,0,1,0
H,278,4,3,1,Deshpande,Indian,Hindu,GM,gm,1,7,100
H,278,5,13,4,Nadaf,Indian,Muslim,OBC,gm,1,5,70
H,278,6,19,5,Prasanna,Foreign,Hindu,N/A,gm,0,6,60
H,278,7,16,4,Sheikh,Indian,Muslim,OBC,gm,1,5,50
H,278,8,7,2,Sambrani,Indian,Hindu,OBC,gm,1,7,70
H,278,9,1,1,Desai,Indian,Hindu,GM,gm,1,7,100
H,278,10,8,2,Pal,Indian,Hindu,OBC,gm,1,5,60
H,278,11,20,5,Dissanayake,Foreign,Hindu,N/A,gm,0,6,70
H,278,12,10,3,Kamble,Indian,Hindu,SCST,gm,1,7,80
H,278,13,15,4,Haq,Indian,Muslim,OBC,gm,1,5,70
H,278,14,2,1,Joshi,Indian,Hindu,GM,gm,1,7,100
H,278,15,24,6,Mirza,Foreign,Muslim,N/A,gm,0,5,50
H,278,16,17,5,Gurung,Foreign,Hindu,N/A,gm,0,3,100
H,278,17,11,3,Wadder,Indian,Hindu,SCST,gm,1,5,70
H,278,18,12,3,Harijan,Indian,Hindu,SCST,gm,1,5,70
H,278,19,6,2,Waghmore,Indian,Hindu,OBC,gm,1,5,70
H,278,20,18,5,Thapa,Foreign,Hindu,N/A,gm,0,5,60
H,278,21,5,2,Kale,Indian,Hindu,OBC,gm,1,5,50
H,278,22,23,6,Akhand,Foreign,Muslim,N/A,gm,0,5,50
H,278,23,9,3,Madar,Indian,Hindu,SCST,gm,1,5,50
H,278,24,22,6,Mir,Foreign,Muslim,N/A,gm,0,5,50
H,279,1,4,1,Kulkarni,Indian,Hindu,GM,gm,1,2,20
H,279,2,14,4,Mulla,Indian,Muslim,OBC,gm,1,3,30
H,279,3,21,6,Sheikh,Foreign,Muslim,N/A,gm,0,2,20
H,279,4,3,1,Deshpande,Indian,Hindu,GM,gm,1,6,60
H,279,5,13,4,Nadaf,Indian,Muslim,OBC,gm,1,2,20
H,279,6,19,5,Prasanna,Foreign,Hindu,N/A,gm,0,2,20
H,279,7,16,4,Sheikh,Indian,Muslim,OBC,gm,1,3,30
H,279,8,7,2,Sambrani,Indian,Hindu,OBC,gm,1,2,20
H,279,9,1,1,Desai,Indian,Hindu,GM,gm,1,7,70
H,279,10,8,2,Pal,Indian,Hindu,OBC,gm,0,2,20
H,279,11,20,5,Dissanayake,Foreign,Hindu,N/A,gm,0,2,20
H,279,12,10,3,Kamble,Indian,Hindu,SCST,gm,0,2,20
H,279,13,15,4,Haq,Indian,Muslim,OBC,gm,1,2,20
H,279,14,2,1,Joshi,Indian,Hindu,GM,gm,1,7,70
H,279,15,24,6,Mirza,Foreign,Muslim,N/A,gm,0,3,30
H,279,16,17,5,Gurung,Foreign,Hindu,N/A,gm,0,2,20
H,279,17,11,3,Wadder,Indian,Hindu,SCST,gm,1,2,20
H,279,18,12,3,Harijan,Indian,Hindu,SCST,gm,0,2,20
H,279,19,6,2,Waghmore,Indian,Hindu,OBC,gm,1,2,20
H,279,20,18,5,Thapa,Foreign,Hindu,N/A,gm,0,2,20
H,279,21,5,2,Kale,Indian,Hindu,OBC,gm,1,3,30
H,279,22,23,6,Akhand,Foreign,Muslim,N/A,gm,0,2,20
H,279,23,9,3,Madar,Indian,Hindu,SCST,gm,0,2,20
H,279,24,22,6,Mir,Foreign,Muslim,N/A,gm,0,3,30
H,280,1,4,1,Kulkarni,Indian,Hindu,GM,gm,1,7,100
H,280,2,14,4,Mulla,Indian,Muslim,OBC,gm,1,4,40
H,280,3,21,6,Sheikh,Foreign,Muslim,N/A,gm,0,1,10
H,280,4,3,1,Deshpande,Indian,Hindu,GM,gm,1,7,100
H,280,5,13,4,Nadaf,Indian,Muslim,OBC,gm,1,4,40
H,280,6,19,5,Prasanna,Foreign,Hindu,N/A,gm,0,4,40
H,280,7,16,4,Sheikh,Indian,Muslim,OBC,gm,1,4,40
H,280,8,7,2,Sambrani,Indian,Hindu,OBC,gm,1,4,40
H,280,9,1,1,Desai,Indian,Hindu,GM,gm,1,7,100
H,280,10,8,2,Pal,Indian,Hindu,OBC,gm,1,4,40
H,280,11,20,5,Dissanayake,Foreign,Hindu,N/A,gm,0,4,40
H,280,12,10,3,Kamble,Indian,Hindu,SCST,gm,1,5,50
H,280,13,15,4,Haq,Indian,Muslim,OBC,gm,1,5,50
H,280,14,2,1,Joshi,Indian,Hindu,GM,gm,1,7,100
H,280,15,24,6,Mirza,Foreign,Muslim,N/A,gm,0,4,40
H,280,16,17,5,Gurung,Foreign,Hindu,N/A,gm,0,5,50
H,280,17,11,3,Wadder,Indian,Hindu,SCST,gm,1,5,50
H,280,18,12,3,Harijan,Indian,Hindu,SCST,gm,1,5,50
H,280,19,6,2,Waghmore,Indian,Hindu,OBC,gm,1,NA,NA
H,280,20,18,5,Thapa,Foreign,Hindu,N/A,gm,0,5,50
H,280,21,5,2,Kale,Indian,Hindu,OBC,gm,1,6,60
H,280,22,23,6,Akhand,Foreign,Muslim,N/A,gm,0,4,40
H,280,23,9,3,Madar,Indian,Hindu,SCST,gm,1,1,10
H,280,24,22,6,Mir,Foreign,Muslim,N/A,gm,0,5,50
H,281,1,4,1,Kulkarni,Indian,Hindu,GM,gm,1,1,30
H,281,2,14,4,Mulla,Indian,Muslim,OBC,gm,1,1,30
H,281,3,21,6,Sheikh,Foreign,Muslim,N/A,gm,1,1,30
H,281,4,3,1,Deshpande,Indian,Hindu,GM,gm,1,1,30
H,281,5,13,4,Nadaf,Indian,Muslim,OBC,gm,1,1,30
H,281,6,19,5,Prasanna,Foreign,Hindu,N/A,gm,1,1,30
